2026-05-19 15:06:13 | INFO     | MyApp | DEBUG logging is DISABLED (set DEBUG_LOG=true in .env to enable)
2026-05-20 15:08:11 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:08:11 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:08:11 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:08:11 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:08:12 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:08:12 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:08:12 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:08:13 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:08:13 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:08:13 | INFO     | app | Starting Onboarding API
2026-05-20 15:08:13 | INFO     | app | Initializing database
2026-05-20 15:08:13 | INFO     | db.database | Initializing database tables
2026-05-20 15:08:13 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:08:13 | INFO     | app | Database initialized successfully
2026-05-20 15:08:13 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:08:13 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:08:37 | INFO     | app | Health check endpoint accessed
2026-05-20 15:08:56 | INFO     | app | Tenant creation request received
2026-05-20 15:08:56 | INFO     | app | Validating bearer token
2026-05-20 15:08:56 | INFO     | auth.security | Validating bearer token
2026-05-20 15:08:56 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:08:56 | INFO     | app | Bearer token validated successfully
2026-05-20 15:08:56 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:08:56 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:08:56 | INFO     | app | YAML parsed successfully
2026-05-20 15:08:56 | INFO     | app | Validating tenant configuration section
2026-05-20 15:08:56 | INFO     | app | Processing tenant: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-10-config.yaml
2026-05-20 15:08:56 | INFO     | app | Generated tenant PKID: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | app | Checking existing tenant: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-10
2026-05-20 15:08:56 | WARNING  | db.crud | Tenant not found: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | app | Creating tenant in database: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | Creating tenant: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | Tenant created successfully: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | Saving tenant configuration YAML
2026-05-20 15:08:56 | INFO     | db.crud | Tenant configuration saved successfully
2026-05-20 15:08:56 | INFO     | app | Tenant created successfully: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | auth.security | Generating strong password
2026-05-20 15:08:56 | INFO     | auth.security | Strong password generated successfully
2026-05-20 15:08:56 | INFO     | app | Generated credentials for tenant: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | Checking if user exists: redington-ecommerce-10
2026-05-20 15:08:56 | INFO     | db.crud | User existence result for redington-ecommerce-10: False
2026-05-20 15:08:56 | INFO     | app | Creating tenant user: redington-ecommerce-10
2026-05-20 15:08:56 | ERROR    | app | Tenant creation failed
Traceback (most recent call last):
  File "D:\OneDrive - REDINGTON\Work\Code\RAG\s1_rag_engine\onboarding_api\app.py", line 360, in create_tenant
    f"Database user object created: {db_user}"
                                     ^^^^^^^
UnboundLocalError: cannot access local variable 'db_user' where it is not associated with a value
2026-05-20 15:11:37 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:11:38 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:11:38 | INFO     | db.database | Loading database configuration
2026-05-20 15:11:38 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:11:38 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:11:38 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:11:38 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:11:38 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:11:41 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:11:41 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:11:41 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:11:42 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:11:42 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:11:43 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:11:43 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:11:43 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:11:43 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:11:43 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:11:43 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:11:43 | INFO     | app | Starting Onboarding API
2026-05-20 15:11:43 | INFO     | app | Initializing database
2026-05-20 15:11:43 | INFO     | db.database | Initializing database tables
2026-05-20 15:11:43 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:11:43 | INFO     | app | Database initialized successfully
2026-05-20 15:11:43 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:11:43 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:11:44 | INFO     | app | Tenant creation request received
2026-05-20 15:11:44 | INFO     | app | Validating bearer token
2026-05-20 15:11:44 | INFO     | auth.security | Validating bearer token
2026-05-20 15:11:44 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:11:44 | INFO     | app | Bearer token validated successfully
2026-05-20 15:11:44 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:11:44 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:11:44 | INFO     | app | YAML parsed successfully
2026-05-20 15:11:44 | INFO     | app | Validating tenant configuration section
2026-05-20 15:11:44 | INFO     | app | Processing tenant: redington-ecommerce-10
2026-05-20 15:11:44 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-10-config.yaml
2026-05-20 15:11:44 | INFO     | app | Generated tenant PKID: redington-ecommerce-10
2026-05-20 15:11:44 | INFO     | app | Checking existing tenant: redington-ecommerce-10
2026-05-20 15:11:44 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-10
2026-05-20 15:11:44 | INFO     | db.crud | Tenant found: redington-ecommerce-10
2026-05-20 15:11:44 | WARNING  | app | Duplicate tenant detected: redington-ecommerce-10
2026-05-20 15:11:57 | INFO     | app | Tenant creation request received
2026-05-20 15:11:57 | INFO     | app | Validating bearer token
2026-05-20 15:11:57 | INFO     | auth.security | Validating bearer token
2026-05-20 15:11:57 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:11:57 | INFO     | app | Bearer token validated successfully
2026-05-20 15:11:57 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:11:57 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:11:57 | INFO     | app | YAML parsed successfully
2026-05-20 15:11:57 | INFO     | app | Validating tenant configuration section
2026-05-20 15:11:57 | INFO     | app | Processing tenant: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-11-config.yaml
2026-05-20 15:11:57 | INFO     | app | Generated tenant PKID: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | app | Checking existing tenant: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-11
2026-05-20 15:11:57 | WARNING  | db.crud | Tenant not found: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | app | Creating tenant in database: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | db.crud | Creating tenant: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | db.crud | Tenant created successfully: redington-ecommerce-11
2026-05-20 15:11:57 | INFO     | db.crud | Saving tenant configuration YAML
2026-05-20 15:11:57 | INFO     | db.crud | Tenant configuration saved successfully
2026-05-20 15:11:57 | INFO     | app | Tenant created successfully: redington-ecommerce-11
2026-05-20 15:11:57 | ERROR    | app | Tenant creation failed
Traceback (most recent call last):
  File "D:\OneDrive - REDINGTON\Work\Code\RAG\s1_rag_engine\onboarding_api\app.py", line 321, in create_tenant
    f"Database tenant object created: {db_tenant}"
                                       ^^^^^^^^^
NameError: name 'db_tenant' is not defined
2026-05-20 15:12:38 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:12:39 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:12:39 | INFO     | db.database | Loading database configuration
2026-05-20 15:12:39 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:12:39 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:12:39 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:12:39 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:12:39 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:12:40 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:12:40 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:12:40 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:12:41 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:12:41 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:12:41 | INFO     | app | Starting Onboarding API
2026-05-20 15:12:41 | INFO     | app | Initializing database
2026-05-20 15:12:41 | INFO     | db.database | Initializing database tables
2026-05-20 15:12:41 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:12:41 | INFO     | app | Database initialized successfully
2026-05-20 15:12:41 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:12:41 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:12:42 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:12:42 | INFO     | db.database | Loading database configuration
2026-05-20 15:12:42 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:12:42 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:12:42 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:12:42 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:12:42 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:12:43 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:12:43 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:12:43 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:12:44 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:12:44 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:12:44 | INFO     | app | Starting Onboarding API
2026-05-20 15:12:44 | INFO     | app | Initializing database
2026-05-20 15:12:44 | INFO     | db.database | Initializing database tables
2026-05-20 15:12:44 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:12:44 | INFO     | app | Database initialized successfully
2026-05-20 15:12:44 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:12:44 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:12:46 | INFO     | app | Tenant creation request received
2026-05-20 15:12:46 | INFO     | app | Validating bearer token
2026-05-20 15:12:46 | INFO     | auth.security | Validating bearer token
2026-05-20 15:12:46 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:12:46 | INFO     | app | Bearer token validated successfully
2026-05-20 15:12:46 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:12:46 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:12:46 | INFO     | app | YAML parsed successfully
2026-05-20 15:12:46 | INFO     | app | Validating tenant configuration section
2026-05-20 15:12:46 | INFO     | app | Processing tenant: redington-ecommerce-11
2026-05-20 15:12:46 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-11-config.yaml
2026-05-20 15:12:46 | INFO     | app | Generated tenant PKID: redington-ecommerce-11
2026-05-20 15:12:46 | INFO     | app | Checking existing tenant: redington-ecommerce-11
2026-05-20 15:12:46 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-11
2026-05-20 15:12:46 | INFO     | db.crud | Tenant found: redington-ecommerce-11
2026-05-20 15:12:46 | WARNING  | app | Duplicate tenant detected: redington-ecommerce-11
2026-05-20 15:13:10 | INFO     | app | Tenant creation request received
2026-05-20 15:13:10 | INFO     | app | Validating bearer token
2026-05-20 15:13:10 | INFO     | auth.security | Validating bearer token
2026-05-20 15:13:10 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:13:10 | INFO     | app | Bearer token validated successfully
2026-05-20 15:13:10 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:13:10 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:13:10 | INFO     | app | YAML parsed successfully
2026-05-20 15:13:10 | INFO     | app | Validating tenant configuration section
2026-05-20 15:13:10 | INFO     | app | Processing tenant: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-12-config.yaml
2026-05-20 15:13:10 | INFO     | app | Generated tenant PKID: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | app | Checking existing tenant: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-12
2026-05-20 15:13:10 | WARNING  | db.crud | Tenant not found: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | app | Creating tenant in database: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | Creating tenant: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | Tenant created successfully: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | Saving tenant configuration YAML
2026-05-20 15:13:10 | INFO     | db.crud | Tenant configuration saved successfully
2026-05-20 15:13:10 | INFO     | app | Tenant created successfully: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | auth.security | Generating strong password
2026-05-20 15:13:10 | INFO     | auth.security | Strong password generated successfully
2026-05-20 15:13:10 | INFO     | app | Generated credentials for tenant: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | Checking if user exists: redington-ecommerce-12
2026-05-20 15:13:10 | INFO     | db.crud | User existence result for redington-ecommerce-12: False
2026-05-20 15:13:10 | INFO     | app | Creating tenant user: redington-ecommerce-12
2026-05-20 15:13:10 | ERROR    | app | Tenant creation failed
Traceback (most recent call last):
  File "D:\OneDrive - REDINGTON\Work\Code\RAG\s1_rag_engine\onboarding_api\app.py", line 360, in create_tenant
    f"Database user object created: {db_user}"
                                     ^^^^^^^
UnboundLocalError: cannot access local variable 'db_user' where it is not associated with a value
2026-05-20 15:14:22 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:14:22 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:14:22 | INFO     | db.database | Loading database configuration
2026-05-20 15:14:22 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:14:22 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:14:22 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:14:22 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:14:22 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:14:24 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:14:24 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:14:24 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:14:25 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:14:25 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:14:25 | INFO     | app | Starting Onboarding API
2026-05-20 15:14:25 | INFO     | app | Initializing database
2026-05-20 15:14:25 | INFO     | db.database | Initializing database tables
2026-05-20 15:14:25 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:14:25 | INFO     | app | Database initialized successfully
2026-05-20 15:14:25 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:14:25 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:14:31 | INFO     | app | Tenant creation request received
2026-05-20 15:14:31 | INFO     | app | Validating bearer token
2026-05-20 15:14:31 | INFO     | auth.security | Validating bearer token
2026-05-20 15:14:31 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:14:31 | INFO     | app | Bearer token validated successfully
2026-05-20 15:14:31 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:14:31 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:14:31 | INFO     | app | YAML parsed successfully
2026-05-20 15:14:31 | INFO     | app | Validating tenant configuration section
2026-05-20 15:14:31 | INFO     | app | Processing tenant: redington-ecommerce-12
2026-05-20 15:14:31 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-12-config.yaml
2026-05-20 15:14:31 | INFO     | app | Generated tenant PKID: redington-ecommerce-12
2026-05-20 15:14:31 | INFO     | app | Checking existing tenant: redington-ecommerce-12
2026-05-20 15:14:31 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-12
2026-05-20 15:14:31 | INFO     | db.crud | Tenant found: redington-ecommerce-12
2026-05-20 15:14:31 | WARNING  | app | Duplicate tenant detected: redington-ecommerce-12
2026-05-20 15:14:52 | INFO     | app | Tenant creation request received
2026-05-20 15:14:52 | INFO     | app | Validating bearer token
2026-05-20 15:14:52 | INFO     | auth.security | Validating bearer token
2026-05-20 15:14:52 | INFO     | auth.security | Bearer token validated successfully
2026-05-20 15:14:52 | INFO     | app | Bearer token validated successfully
2026-05-20 15:14:52 | INFO     | app | Uploaded file received: config.yaml
2026-05-20 15:14:52 | INFO     | app | Reading uploaded YAML file
2026-05-20 15:14:52 | INFO     | app | YAML parsed successfully
2026-05-20 15:14:52 | INFO     | app | Validating tenant configuration section
2026-05-20 15:14:52 | INFO     | app | Processing tenant: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | app | Tenant config saved: tenant_configs\redington-ecommerce-13-config.yaml
2026-05-20 15:14:52 | INFO     | app | Generated tenant PKID: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | app | Checking existing tenant: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | Fetching tenant by PKID: redington-ecommerce-13
2026-05-20 15:14:52 | WARNING  | db.crud | Tenant not found: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | app | Creating tenant in database: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | Creating tenant: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | Tenant created successfully: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | Saving tenant configuration YAML
2026-05-20 15:14:52 | INFO     | db.crud | Tenant configuration saved successfully
2026-05-20 15:14:52 | INFO     | app | Tenant created successfully: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | auth.security | Generating strong password
2026-05-20 15:14:52 | INFO     | auth.security | Strong password generated successfully
2026-05-20 15:14:52 | INFO     | app | Generated credentials for tenant: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | Checking if user exists: redington-ecommerce-13
2026-05-20 15:14:52 | INFO     | db.crud | User existence result for redington-ecommerce-13: False
2026-05-20 15:14:52 | INFO     | app | Creating tenant user: redington-ecommerce-13
2026-05-20 15:14:52 | ERROR    | app | Tenant creation failed
Traceback (most recent call last):
  File "D:\OneDrive - REDINGTON\Work\Code\RAG\s1_rag_engine\onboarding_api\app.py", line 266, in create_tenant
    logger.debug(f"Database user object created: {db_user}")
                                                  ^^^^^^^
UnboundLocalError: cannot access local variable 'db_user' where it is not associated with a value
2026-05-20 15:17:28 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:17:29 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:17:29 | INFO     | db.database | Loading database configuration
2026-05-20 15:17:29 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:17:29 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:17:29 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:17:29 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:17:29 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:17:30 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:17:30 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:17:30 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:17:31 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:17:31 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:17:31 | INFO     | app | Starting Onboarding API
2026-05-20 15:17:31 | INFO     | app | Initializing database
2026-05-20 15:17:31 | INFO     | db.database | Initializing database tables
2026-05-20 15:17:31 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:17:31 | INFO     | app | Database initialized successfully
2026-05-20 15:17:31 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:17:31 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:17:32 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:17:33 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:17:33 | INFO     | db.database | Loading database configuration
2026-05-20 15:17:33 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:17:33 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:17:33 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:17:33 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:17:33 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:17:34 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:17:34 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:17:34 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:17:35 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:17:35 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:17:35 | INFO     | app | Starting Onboarding API
2026-05-20 15:17:35 | INFO     | app | Initializing database
2026-05-20 15:17:35 | INFO     | db.database | Initializing database tables
2026-05-20 15:17:35 | INFO     | db.database | Database tables initialized successfully
2026-05-20 15:17:35 | INFO     | app | Database initialized successfully
2026-05-20 15:17:35 | INFO     | app | Tenant config directory ready: tenant_configs
2026-05-20 15:17:35 | INFO     | app | RAG ENGINE ONBOARDING API STARTED
2026-05-20 15:17:36 | INFO     | app | DEBUG logging ENABLED
2026-05-20 15:17:37 | INFO     | db.database | DEBUG logging ENABLED
2026-05-20 15:17:37 | INFO     | db.database | Loading database configuration
2026-05-20 15:17:37 | INFO     | db.database | Creating SQLAlchemy engine
2026-05-20 15:17:37 | INFO     | db.crud | DEBUG logging ENABLED
2026-05-20 15:17:37 | INFO     | auth.security | DEBUG logging ENABLED
2026-05-20 15:17:37 | INFO     | source.factory | DEBUG logging ENABLED
2026-05-20 15:17:37 | INFO     | chunking.factory | DEBUG logging ENABLED
2026-05-20 15:17:38 | INFO     | embedding.factory | DEBUG logging ENABLED
2026-05-20 15:17:38 | INFO     | extractors.factory | DEBUG logging ENABLED
2026-05-20 15:17:38 | INFO     | extractors.pdf_extractor | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.excel_extractor | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.word_extractor | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.ppt_extractor | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.image_extractor | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | vector_store.factory | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.ocr_config | DEBUG logging ENABLED
2026-05-20 15:17:39 | INFO     | extractors.ocr_config | Configuring Tesseract OCR
2026-05-20 15:17:39 | INFO     | extractors.ocr_config | Tesseract path configured: D:\Tesseract\tesseract.exe
2026-05-20 15:17:39 | INFO     | app | Starting Onboarding API
